REF_DATE,GEO,DGUID,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2023-06,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,69835,A,,,0
2023-06,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,4.4,C,,,1
2023-06,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,17030,B,,,0
2023-06,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,443360,A,,,0
2023-06,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,3.7,B,,,1
2023-06,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,13225,B,,,0
2023-06,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,310025,A,,,0
2023-06,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,4.1,B,,,1
2023-06,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,180185,B,,,0
2023-06,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3867525,A,,,0
2023-06,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,4.5,B,,,1
2023-06,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,267100,A,,,0
2023-06,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6631980,A,,,0
2023-06,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3.9,A,,,1
2023-06,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,25070,B,,,0
2023-06,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,611540,A,,,0
2023-06,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,3.9,B,,,1
2023-06,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,26355,B,,,0
2023-06,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,488130,A,,,0
2023-06,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,5.1,B,,,1
2023-06,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,86830,A,,,0
2023-06,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2048865,A,,,0
2023-06,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.1,A,,,1
2023-06,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,116720,A,,,0
2023-06,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2412660,A,,,0
2023-06,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.6,A,,,1
2023-06,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1265,D,,,0
2023-06,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,19140,A,,,0
2023-06,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,6.2,D,,,1
2023-06,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1420,E,,,0
2023-06,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22405,C,,,0
2023-06,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,6,E,,,1
2023-06,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,615,E,,,0
2023-06,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,15810,C,,,0
2023-06,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,3.8,E,,,1
2023-07,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,726165,A,,,0
2023-07,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,17178000,A,,,0
2023-07,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,4.1,A,,,1
2023-07,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,7915,C,,,0
2023-07,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,202195,A,,,0
2023-07,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.8,C,,,1
2023-07,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,2555,D,,,0
2023-07,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,70610,A,,,0
2023-07,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,3.5,D,,,1
2023-07,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,18020,B,,,0
2023-07,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,433335,A,,,0
2023-07,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4,B,,,1
2023-07,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,12125,B,,,0
2023-07,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,334465,A,,,0
2023-07,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,3.5,B,,,1
2023-07,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,183175,A,,,0
2023-07,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3844135,A,,,0
2023-07,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,4.5,A,,,1
2023-07,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,247645,B,,,0
2023-07,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6652365,A,,,0
2023-07,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3.6,B,,,1
2023-07,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,22735,B,,,0
2023-07,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,613035,A,,,0
2023-07,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,3.6,B,,,1
2023-07,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,24600,B,,,0
2023-07,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,494855,A,,,0
2023-07,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.7,B,,,1
2023-07,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,86530,A,,,0
2023-07,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2053775,A,,,0
2023-07,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4,A,,,1
2023-07,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,117900,A,,,0
2023-07,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2421330,A,,,0
2023-07,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.6,A,,,1
2023-07,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1210,D,,,0
2023-07,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,19325,A,,,0
2023-07,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,5.9,D,,,1
2023-07,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1150,D,,,0
2023-07,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22415,A,,,0
2023-07,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,4.9,D,,,1
2023-07,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,,F,,,0
2023-07,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,16160,A,,,0
2023-07,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,,F,,,1
2023-08,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,713645,A,,,0
2023-08,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,17151410,A,,,0
2023-08,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,4,A,,,1
2023-08,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,5785,C,,,0
2023-08,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,199665,A,,,0
2023-08,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,2.8,C,,,1
2023-08,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,2500,D,,,0
2023-08,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,70090,A,,,0
2023-08,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,3.4,D,,,1
2023-08,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,18520,B,,,0
2023-08,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,442630,A,,,0
2023-08,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4,B,,,1
2023-08,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,11440,B,,,0
2023-08,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,323360,A,,,0
2023-08,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,3.4,B,,,1
2023-08,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,169740,A,,,0
2023-08,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3840510,A,,,0
2023-08,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,4.2,A,,,1
2023-08,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,254720,A,,,0
2023-08,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6648245,A,,,0
2023-08,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3.7,A,,,1
2023-08,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,22175,B,,,0
2023-08,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,613040,A,,,0
2023-08,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,3.5,B,,,1
2023-08,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,24055,B,,,0
2023-08,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,487815,A,,,0
2023-08,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.7,B,,,1
2023-08,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,90710,A,,,0
2023-08,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2055085,A,,,0
2023-08,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.2,A,,,1
2023-08,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,111225,A,,,0
2023-08,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2413360,A,,,0
2023-08,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.4,A,,,1
2023-08,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1035,D,,,0
2023-08,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,19245,A,,,0
2023-08,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,5.1,D,,,1
2023-08,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1155,E,,,0
2023-08,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,21965,B,,,0
2023-08,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,5,E,,,1
2023-08,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,,F,,,0
2023-08,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,16405,B,,,0
2023-08,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,,F,,,1
2023-09,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,658355,A,,,0
2023-09,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,17153235,A,,,0
2023-09,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,3.7,A,,,1
2023-09,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,6425,C,,,0
2023-09,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,199060,A,,,0
2023-09,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.1,C,,,1
2023-09,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3005,E,,,0
2023-09,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,69960,C,,,0
2023-09,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,4.1,E,,,1
2023-09,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,15170,B,,,0
2023-09,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,435400,A,,,0
2023-09,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,3.4,B,,,1
2023-09,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,12520,B,,,0
2023-09,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,326955,A,,,0
2023-09,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,3.7,B,,,1
2023-09,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,147030,B,,,0
2023-09,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3851710,A,,,0
2023-09,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,3.7,B,,,1
2023-09,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,233775,A,,,0
2023-09,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6650470,A,,,0
2023-09,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3.4,A,,,1
2023-09,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,25395,B,,,0
2023-09,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,611870,A,,,0
2023-09,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,4,B,,,1
2023-09,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,24285,B,,,0
2023-09,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,488290,A,,,0
2023-09,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.7,B,,,1
2023-09,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,83030,B,,,0
2023-09,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2048710,A,,,0
2023-09,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,3.9,B,,,1
2023-09,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,105055,A,,,0
2023-09,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2413470,A,,,0
2023-09,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.2,A,,,1
2023-09,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,990,E,,,0
2023-09,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,19280,B,,,0
2023-09,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,4.9,E,,,1
2023-09,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,935,D,,,0
2023-09,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,21925,A,,,0
2023-09,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,4.1,D,,,1
2023-09,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,740,D,,,0
2023-09,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,16130,A,,,0
2023-09,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,4.4,D,,,1
2023-10,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,683205,A,,,0
2023-10,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,17210130,A,,,0
2023-10,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,3.8,A,,,1
2023-10,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,7640,B,,,0
2023-10,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,207445,A,,,0
2023-10,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.6,B,,,1
2023-10,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,2760,D,,,0
2023-10,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,70465,A,,,0
2023-10,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,3.8,D,,,1
2023-10,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,15250,B,,,0
2023-10,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,432410,A,,,0
2023-10,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,3.4,B,,,1
2023-10,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,12645,C,,,0
2023-10,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,324845,A,,,0
2023-10,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,3.7,C,,,1
2023-10,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,168035,A,,,0
2023-10,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3852895,A,,,0
2023-10,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,4.2,A,,,1
2023-10,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,226650,A,,,0
2023-10,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6678405,A,,,0
2023-10,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3.3,A,,,1
2023-10,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,24470,B,,,0
2023-10,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,613185,A,,,0
2023-10,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,3.8,B,,,1
2023-10,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,21435,C,,,0
2023-10,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,490925,A,,,0
2023-10,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.2,C,,,1
2023-10,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,83295,A,,,0
2023-10,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2062945,A,,,0
2023-10,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,3.9,A,,,1
2023-10,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,118270,A,,,0
2023-10,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2420530,A,,,0
2023-10,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.7,A,,,1
2023-10,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1080,D,,,0
2023-10,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,19340,A,,,0
2023-10,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,5.3,D,,,1
2023-10,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1140,D,,,0
2023-10,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,20760,A,,,0
2023-10,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,5.2,D,,,1
2023-10,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,535,E,,,0
2023-10,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,15985,A,,,0
2023-10,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,3.2,E,,,1
2023-11,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,672685,A,,,0
2023-11,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,17196620,A,,,0
2023-11,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,3.8,A,,,1
